,url,label
66,jp.facevena.xyz/app/facebook.com/?lang=pl&key=E01PmmWsJVDQITQkpr5voTOFyhUFziGCTwtxPfRLi0goS645rUeRbmk1Skkmo9cI0ZOdiLsRjzAxiyKrksC9XXdShiroqwyTEt8zAhoC3ILomUKHWzJUG1piwz1OJtQBFtYFWvvqkhohOvaugwupMroAHtOplcYFG1cBZZ48TSOx3E5SG3Y6KkfZektCa4SZR8hFzkAm,bad
67,jjdstorage.com/image/userfiles/paypal-com.webscrcgilogin.dispatch.455935L4RQUSF942L5Lfdsqf/MGen/F886187218111a98e6802d5be51fcc482/?dispatch=aSaY92zFaTx8EwzIZnURb38sIGjZpQzzJJxSL7xV153GBCpBZk,bad
68,ankarasun.com/,good
69,dl.downf468.com/n/3.0.26/11649331/Super+Mario+Sunshine+64+1.0.exe,bad
70,altrome.wordpress.com/,good
71,twogreekgirls.com/wp-content/wellsfargo-online-update/com.htm,bad
72,answers.yahoo.com/question/index?qid=20101004075943AAyjZJe,good
73,antiques.placedash.com/ca,good
74,abclocal.go.com/kgo/story?section=news/local&id=6277756,good
75,aircraft.evote.cl/ybluq2.html,bad
76,ahmadrabiu.com/cgi-expired/bin/null/pu.html,bad
77,obkom.net.ua/bancodes/rotator.php?place=indexfoot,bad
78,acicareers.silkroad.com/,good
79,94wysp.radio.com/2011/06/20/concert-announcement-bush-at-house-of-blues-in-atlantic-city-on-08-04-11/,good
80,hosting-controlid1.tk/go/?afid=90,bad
81,aiaorlando.com/,good
82,cxocdirxmenhuwm.0qhvmjrq2k.ru/start_page.exe,bad
83,xiazai.51jetso.com/266/setup_21007.exe,bad
84,answers.yahoo.com/question/index?qid=20070621181656AA9xMNX,good
85,sunny99.cholerik.cz/plugins/3yvPRqFJ.php,bad
86,coalimpex.com/web/hot-venda/hven_01.php,bad
87,airlines.findthebest.com/,good
88,answers.yahoo.com/question/index?qid=20110410062140AA1RIcQ,good
89,nn.raininthesunshine.com/indexx.html,bad
90,acharts.us/song/663,good
91,answers.yahoo.com/question/index?qid=20091001183827AA4kWC7,good
92,moi-telecom.ae/cut/1271,bad
93,kevinholy.com/wp-admin/box,bad
94,boardlifecentrum.eu/auth/aps/boardlife/generic/review/86c68c71ca4f8f0aabd54531ca172a1a/index/web/index.php?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1ff37f8560fd23c2ca51545dc474a6f85ff37f8560fd23c2ca51545dc474a6f85,bad
95,graphicpool.net/mike/8634da6935864ff021e4b97011bfe632/,bad
96,ancienthistory.about.com/od/aeschylus/tp/060410Aeschylus7vsStudyQuestions.htm,good
97,gcweb.ir/eb/ALL/,bad
98,50.116.87.119/~sgsantoonline/libraries/legacy/base/home/atendimento/tab=security/home=acesso/index1.php,bad
99,animednl.com/manga/,good
100,tube8vidscut.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
101,cengizgulec.com/fotolar/adobesecure/2e3d8bc8ffd8b2d3e896d0a8a9c32307,bad
102,andrzej-stec.com/,good
103,abclocal.go.com/kgo/story?section=news/local/east_bay&id=8209580,good
104,answers.yahoo.com/question/index?qid=20080925200642AAVOHyO,good
105,anthonysintheroom.blogspot.com/2011/04/flyers-year-end-awards.html,good
106,jdfabrication.com/ihfipiex,bad
107,refusetosuffer.com/downloads/removeoffice2010.exe,bad
108,authenticatemail.esy.es/upgradewebmail/verificationprocess.php,bad
109,mbgstav.ru/plugins/extension/ascii/sismac023985302632_comaci20237871723905/www.acessosantader.com.br/pessoa-fisica.html,bad
110,astuin.org/pkjbffvdddd/aos/aos/aos/,bad
111,americanstonehenge.com/,good
112,academickids.com/encyclopedia/index.php/Philip_IV_of_France,good
113,gulsproductions.com/index-2.php,bad
114,google-secured-docs.impactis.cl/ba54911219cc79e97c70cc4a7eb74a9b/,bad
115,tube8vidsxwu.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
116,answers.yahoo.com/question/index?qid=20111109214200AAw3778,good
117,web-domain.tk/go/?afid=51,bad
118,luggagecast.com/adobe/update_flash_player.exe,bad
119,accident-report.com/crews/alpha/nameclea-cz.html,good
120,iamagameaddict.com,bad
121,altmusic.about.com/od/interviews/a/clues.htm,good
122,markwizz.marketwizards.com.sg/index.html,bad
123,2012world-ends.com/,good
124,allthingsclevelandohio.blogspot.com/2009/08/irishman-movie-about-cleveland-mobster.html,good
125,allrss.com/wikipedia.php?title=List_of_United_States_Navy_ships:_C,good
126,avppet.com/wp-includes/js/tinymce/plugins/media/Oracle_64.zip,bad
127,facebook.videos.alx.allaround007.com/app/facebook.com/?lang=en&amp;key=smSYqzlO500x8wxn6Eu2QCgoAisCif67iOA9zF9D6Z5zCHng1RGlWZR3QVKsRhYO0rLzR2rUpN202numPW5064xCdMMkiUbPs9vklUnM7gK6pVB2sIZ19Hh8mAYFU84CtXPJjlrNSJcR691wsDNRnP6403Pt7jXKaCm6eFy9btot4SJQShGQi6absz0T2dr7K81Zri3c,bad
128,affordabledisney.com/,good
129,emailyorksjacukowaauthlogonaspxreplacecu.weebly.com/,bad
130,anglersoutfittersingapore.blogspot.com/2010/11/jerry-brown-spectra-line-in.html,good
131,answers.yahoo.com/question/index?qid=20101221070343AAq1CMR,good
132,althistory.wikia.com/wiki/Joan_of_Arc_Beaten,good
133,americanfolklore.net/folklore/latin-american-folklore/,good
134,polmatdachy.pl/docsview/home/,bad
135,fb.noticiaslatinasrd.com/app/?key=jgkgzs3hqoexl01pnj2h5qcyo4vecwz1os80ao99necmsv6d1vc3gxexr4woocntdoe4t8knwqhq0hzwa7efdqpdp2vfc0mqquvdzgwzlmbccssnkfjh1mm7hoxettlbfsknldxxy457xqzyqrle9h3kriaucorazjypedbs8ty5ilre3m0h7rty30tfj6mge11hctdx&amp;lang=de,bad
136,powershopnet.net,bad
137,a-beer-in-hand-is-worth-2-in-a-bar.blogspot.com/,good
138,anthonyportantino.com/,good
139,two-of-us.at/images/m.exe,bad
140,gulsproductions.com/css/balmoral-hat-green,bad
141,apartment.louer.com/montreal/ahuntsic-rentals/,good
142,answers.yahoo.com/question/index?qid=20110102162625AAPgdKf,good
143,service-free.net/Moncompt87TY875/index/php/f5f93/06d13/myaccount/home.php,bad
144,govermentfunding.net/css/web/,bad
145,noveslovo.com,bad
146,answers.yahoo.com/question/index?qid=20070609042601AAumUun,good
147,antoniotarazona.ifunnyblog.com/alessandrofabianiaston/,good
148,callingcardsinstantly.com/webalizer/050709wareza/crack=17=keygen=serial.html,bad
149,adamdaniel.com/,good
150,1967topps.blogspot.com/2010/01/dennis-ribant-527.html,good
151,answers.yahoo.com/question/index?qid=20060714080315AA4Rdz2,good
152,answers.yahoo.com/question/index?qid=20111020160129AAmpVbs,good
153,akronrrclub.wordpress.com/trip-reports/nickel-plate-no-765-steams-again/,good
154,academicearth.org/lectures/omega-end-of-universe,good
155,alchemyfilms.org/,good
156,dl.downf468.com/n/3.0.26.3/11706755/d0004.exe,bad
157,tube8vidsnlq.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
158,idemilinorth.an.gov.ng/slip/default/ap.html,bad
159,adamrussoxxx.com/,good
160,seal-technicsag.ch/inddex.html,bad
161,227-youtube-chili-nbc-tv-nba-news.blogspot.com/,good
162,4.whereinpuglia.com/string/obscure-logs-useful.php,bad
163,4megaupload.com/zaho-feat-sean-paul.html,good
164,answers.yahoo.com/question/index?qid=20111015062610AA9ChYc,good
165,andrea-beca.suite101.com/film-review-breaking-the-waves-1996-a116858,good
166,secure.square-enix.com.oauth-oa-login-rscop-asp.usa.cc/account/app/svc/login.html,bad
167,allpublicschools.org/schools-los-angeles-county-ca.html,good
168,airlinetraining.org/,good
169,arefriar.com/image/Progress/AOL/index-aol.html,bad
170,aepspan.com/,good
171,4.collecorvino.org/links/landing-philosophy_dry-suspende.php,bad
172,miobile-lfree.info/Moncpsess9489481804/530a8/b6643/moncompte/index.php,bad
173,abmp3.com/download/9184903-rescue-me.html,good
174,lifestyleportugal.com/layout/Cookies/,bad
175,celebratethegoodtimes.com/images/home-gallery/ii.php?rand=13InboxLightaspxn.1774256418,bad
176,actiagroup.com/,bad
177,radionovigrad.net/kizzok/Gssss/Gssss/5a052b444af849caf417bbae8fb29966,bad
178,slimxxxtubeayv.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
179,answers.yahoo.com/question/index?qid=20111029212956AAMjVA1,good
180,1967topps.blogspot.com/2010/02/final-card-doug-clemens.html,good
181,usgiftwholesale.com/jewelrywatch/update.citibank.com.my/home/,bad
182,answers.yahoo.com/question/index?qid=20111023100611AA2N34z,good
183,onaparti.unitdriveway.ru/nethost.exe,bad
184,answers.yahoo.com/question/index?qid=20080227201948AAviFW3,good
185,faszil.5gbfree.com/ritard/newdocs.exe,bad
186,abc.go.com/shows/rookie-blue/bio/sam-swarek/456105,good
187,ahepacanada.org/news/135-press-release-12022011.html,good
188,sealindo-hu.com/pid/a/auth/aut.php?email=abuse@cotai.venetian.com.mo,bad
189,10starmovies.com/profiles/Holmes_Osborne_165471/,good
190,skidki-yuga.ru/files/17448.jpg,bad
191,cetis43.mx/Modpro/alibaba/index.php?email=abuse@touchtelindia.net,bad
192,adaywithouthunger.blogspot.com/,good
193,itauseguranca.hopto.org/GerenciadorCentral/,bad
194,actors.pick2web.com/416/frankgorshin,good
195,peeg.fronterarq.cl/odbsx2.html,bad
196,all-shall-perish.thelyricarchive.com/,good
197,albert.pa.schoolwebpages.com/education/components/docmgr/default.php?sectiondetailid=535&catfilter=14,good
198,airconditionercanada.com/,good
199,americanyouthfootball.tumblr.com/,good
200,afcubridge.org/,good
201,answers.yahoo.com/question/index?qid=20090619220833AAwsH0w,good
202,4megaupload.com/kanye-west-808s-heartbreak.html,good
203,allhabs.blogspot.com/2009/06/who-are-molson-brothers.html,good
204,account.exceeddating.ru/js/boxun4.bin,bad
205,alt.bobmarley.com/,good
206,advocatemmmohan.wordpress.com/2011/10/30/copyright-act-1957-s-31-interpretation-of-s-312-refers-to-case-falling-under-clause-a-of-sub-section-1-of-section-31-and-not-clause-b-thereof-in-terms-of-s-31-principles-of-natural-j/,good
207,web-olymp.ru,bad
208,annex.wikia.com/wiki/KCTV,good
209,jjdstorage.com/image/userfiles/paypal-com.webscrcgilogin.dispatch.455935L4RQUSF942L5Lfdsqf/MGen/F40d050eafcd445e3e0ffd43281cd3d5d/,bad
210,altmusic.about.com/od/reviews/fr/broken-bells.htm,good
211,1043now.com/,good
212,kyrsu.frost-electric-supply.com/wowoathept/grishamesa/weemoseevo/files/,bad
213,ville-st-remy-sur-avre.fr/images/stories/vie_pratique/salle_location_oscar.jpg,bad
214,8mm16mmfilmscollectibles.com/laurelhardy.htm,good
215,anthonysummers.bestbuyfoshoppingforsales.com/,good
216,althistory.wikia.com/wiki/Siege_of_Prague_(Fall_Gr%C3%BCn),good
217,answers.yahoo.com/question/index?qid=20090226123737AA1iPZU,good
218,doctor-alex.com/files/SetupDrAlex.exe,bad
219,hosting-controlpin.tk/go/?afid=51,bad
220,down23.it376.com/down/setup_530hvhq.exe,bad
221,il-israelz-info.com/ALiex.il.2016.updateacountfree/,bad
222,download.alawar.org/ChickenInvaders5CluckoftheDarkSideHallow<br/>eenEdition_12816D9609.exe,bad
223,alphathetasigma2008.wetpaint.com/,good
224,acronyms.thefreedictionary.com/United+Technologies+%2f+Chemical+Systems+Division,good
225,encorepaintpros.com/wp-admin/standardibk/8f3c8edd03a92737f1cfc26c8ee94617/,bad
226,websalesusa.com/ken,bad
227,silurian.cn/modules/mod_cmsfix/fix.php,bad
228,pix360.co.nf/wisnyrdqou/ltbwattpww.html,bad
229,adamquotedaily.wordpress.com/tommy-joe-ratliff-just-the-facts/,good
230,mirexus.com/wp-content/themes/lontano/sun/index.html,bad
231,acronyms.thefreedictionary.com/Air+Transport+Association,good
232,troytempest.com/DHLDocument.zip,bad
233,hobbat.fvds.ru/DHL%20Document.zip,bad
234,activerain.com/blogsview/1174327/lake-merritt-festival,good
235,landisbaptist.com/1.html,bad
236,americanhistory.about.com/od/jamesgarfield/a/ff_j_garfield.htm,good
237,fri.site88.net/na/WebMail.html,bad
238,1169.yippie.biz/ca/los_angeles/,good
239,al.facevena.xyz/app/facebook.com/?lang=pl&key=3ndmFiBnZbmHXKF1Z99XjfR6IJr6nbZdZTYyhlXJ3GTV9jqkNgjbXbYW7aUpTxk9gIqpHbA9EKnYDO3LZTkRJTW5QTAId75BZeLnwMCSS5KyyRgNcX2MdqC1hdFkRGiwJUy8RyE8FaxeInZJpiMOFtwrAgHSQuzLV3j1dQrV0pdZWgo3Gv00whXCiTnxUMaKbYeARoDx,bad
240,24.wikia.com/wiki/David_Emerson,good
241,travelgare.co.id/opm/autokiller/autokiller/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut,bad
242,activerain.com/blogsview/1453815/john-wornall-house-in-kansas-city,good
243,antiochsmog.com/,good
244,golaapp.org/Appe/confirm.html,bad
245,port.bg/wfgv.html?php=receipt,bad
246,4megaupload.com/ageless-desire-juliet-anderson.html,good
247,2010games.nytimes.com/events/freestyle-skiing/womens-moguls/results.html,good
248,andybayless.com/,good
249,account.exceeddating.ru/js/boxun4.bin,bad
250,adf.ly/1euld4,bad
251,luggage-tv.com/adobe/update_flash_player.exe,bad
252,down23.ke8u.com/down/setup_534pdrp.exe,bad
253,alumni.missouristate.edu/,good
254,amylamboley.wordpress.com/,good
255,abolishthegmc.blogspot.com/,good
256,amarillo.com/obituaries/2011-11-05/paul-andrew-smith,good
257,adamandtheamethysts.wordpress.com/,good
258,gulsproductions.com/css/bandon-golf-club-tee-times,bad
259,semengineers.com,bad
260,208.113.129.138/pessoa-fisica/acesso/,bad
261,kalrenos.com.au/message1/ourtime.html,bad
262,100percentgay.net/?s=trevor+yates,good
263,americanussr.com/american-ussr-benedict-arnold.htm,good
264,fgfdhdgjdg.esy.es/,bad
265,4.whereinliguria.com/string/obscure-logs-useful.php,bad
266,antsinherpants.co.uk/,good
267,download.2345.cn/background/filedown_363232.exe,bad
268,allfuneralhomes.org/funeral-homes-montreal-pq.html,good
269,ministerio-publi.info/web/pe/ad_01.php,bad
270,studiomancini.legal/language/it-IT/SSL/cmd-login=f9484de11eefb2cf6370bd09e8c283a3/?reff=MGVlOTdjYWNlNjFlMTI1ZDBhOTIwMDRkYWI5M2U3ZjU=,bad
271,bancainternet-banccredicoop-coopcredicoop.itauhom.com/,bad
272,answers.yahoo.com/question/index?qid=20070830211127AAUllPA,good
273,mahindrainsurance.com/Download_Risposta/Risposta.zip,bad
274,grendizer.biz/ordine/fattura05032014.zip,bad
275,alonapalmbeach.com/rates.php,good
276,abeautifulmess.typepad.com/my_weblog/2011/08/song-lyric-wall-art-diy-project.html,good
277,1077.yippie.biz/sc/chesnee/,good
278,andisukiboutique.com/confirm1/ac/websc-login.php,bad
279,slimxxxtubetts.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
280,acronyms.thefreedictionary.com/Mouvement+Progressiste+de+Burundi,good
281,grupodoma.com.mx/dropbox/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut&email=&src=ym.intl=us&.lang=en-US&.done=rand=13InboxLight.aspx?n=1774256418,bad
282,tendersource.com,bad
283,webmailoutlookaccessauth.weebly.com/,bad
284,airport-authority.com/COO,good
285,acevideomarketing.com/,good
286,actionreactionmma.com/index.php?option=com_content&view=article&id=127&Itemid=430,good
287,aleague.uslsoccer.com/teams/4068269/4069048-4068271/57389.html,good
288,adultbay.org/tag/charley-chase/,good
289,amarillo.craigslist.org/grd/2624583089.html,good
290,maumeevp.org/da/cd/cd/,bad
291,directxex.com/uploads/1353613345.ih.exe,bad
292,androidforums.com/bell-mobility-canada/,good
293,wetyt.tourstogo.us/shissashee/abekekurdi/oagrusteel/files/,bad
294,ataxiinlorca.com/hgdsfdd/aos/aos/aos,bad
295,1up.al/,good
296,answers.yahoo.com/question/index?qid=20111110181214AA99mr3,good
297,agrunl.org/,good
298,scaner-or.tk/go/?afid=51,bad
299,answers.yahoo.com/question/index?qid=20091023042840AAEUA5m,good
300,africanamericanhistory.ning.com/,good
301,sanjaysahityabhawan.com/system/cache/,bad
302,bodysoul-dornbirn.com/martino/YMNew/cameo.php,bad
303,1918film.com/,good
304,grendizer.biz/Informazioni/Fattura05032014.zip,bad
305,allrss.com/wikipedia.php?title=U.S._Route_301_in_Maryland,good
306,78seagram.com/,good
307,antigo.fabiomagnani.com/livros.html,good
308,elew72isst.rr.nu/mm.php?d=x1,bad
309,abclocal.go.com/wls/story?section=news/politics&id=7699304,good
310,aol.sportingnews.com/soccer/story/2011-07-11/montreal-soccer-owner-joey-saputo-set-for-move-to-mls,good
311,chemshare.com.br/file/upgrade/postfix/login.php,bad
312,owaupdategateway.ulcraft.com/,bad
313,aatq.org/en/members.php,good
314,rainbowcolours.me.uk/z14.exe,bad
315,oampa.csheaven.com/ovoamegloa/ishoodooho/whetcheeng/files/,bad
316,amarillo.com/obituaries/2011-10-04/marguerite-anne-carter-poling,good
317,anzmh.blogspot.com/,good
318,foundationsofeastchicago.org/images/vuid/dbc26dcb12d0cab6f290d862b67e40d5/,bad
319,xyleo.co.uk/new/txzx,bad
320,mahindrainsurance.com/Info/Mail_Info_11032014.zip?11870953rILDR,bad
321,answers.ask.com/Arts/Literature/where_did_vincent_van_gogh_go_to_school,good
322,arijitsingh.net23.net/index.htm,bad
323,americansinvesting.com/,good
324,dondana.com/GHBuyd472?dOusDiPXS=narxYEEKkDe,bad
325,akpsige.wordpress.com/,good
326,oach.biz/web/portfolio_zip_0/dropbox/verification.php,bad
327,abarnyard.com/,good
328,acsok9.org/,good
329,sh207159.website.pl/rt/b44b0fcdd1aa766750f69591019571c7/,bad
330,r2-lax.webserversystems.com/~jielival/Website/ini.php,bad
331,8w.forix.com/gregory.html,good
332,123movies.info/movie/%c3%83%c5%93%c3%83%c2%a7_yaman_bakire_(1975)_1581424,good
333,answers.yahoo.com/question/index?qid=20110208191109AA72E91,good
334,cnszvjnsmrp.giodqv59vt.ru/start_page.exe,bad
335,houston-vision.com/wp-admin/supplier_portal/,bad
336,answers.yahoo.com/question/index?qid=20080630062004AA1OkzH,good
337,app.bedbathandbeyond.com/prefs/pref.cfm?order_num=-1&,good
338,d11m2p9mpffp32.cloudfront.net/main/web_zt.exe,bad
339,answers.yahoo.com/question/index?qid=20091212042758AAPlmFN,good
340,amanda-stepto.cjb.net/,good
341,adamscountywa.com/state.shtml,good
342,sexzoznamka.eu/lightbox/js/r/files/tasks/AC,bad
343,secure.square-enix.com.oauth-oa-login-crcsp-asp.usa.cc/account/app/svc/login.html,bad
344,dl.downf468.com/n/3.0.26.2/5738856/FLV_Media_Player.exe=0D=0Ahttp:/dl.softpzivrubajjui.net/n/3.0.26.2/10064255/HitmanPro.exe=,bad
345,wildsap.com/?kkk=bleach-episodes-244,bad
346,aasrphasj.org/,good
347,62.233.104.65/info.php,bad
348,aborigineaustralian.com/,good
349,acronyms.thefreedictionary.com/World+Federation+of+Athletic+Training+and+Therapy,good
350,diversedublin.com/wp-content/uploads/2015/08/update/chaseonline/login.htm,bad
351,8help.osu.edu/3107.html,good
352,tube8vidsxpp.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
353,panesarinteriors.com/baddest/money/index.php,bad
354,anthonysummersandrobbynswan.wordpress.com/2011/08/10/truthers-and-consequences-the-trouble-with-dean-hartwells-perspective/,good
355,2010.sparkslse.com/speakers.php,good
356,go890.com/d/x862.dll,bad
357,amwftrust.org/the-leon-powe-story/,good
358,tcons.com.bo/components/com_user/views/reset/c44990ff216acfaae59cebd05093b0c0,bad
359,flshops.com/broco/dropbox2016/Home/,bad
360,1001.yippie.biz/ca/cypress/,good
361,akiranosekai.blogspot.com/2011/04/scandal-new-pv-haruka.html,good
362,highflyingfood.com/images/vids/archives/porno6.zip,bad
363,9inchfloater.com/,good
364,a-americanelectric.com/,good
365,mynewservice.n10.nl/papa/MGen/Fc33fc516d6e72f8f57fb6cc0409c2e42/?dispatch=pPp8fd8gaIlAsGl9ERKqaGRNs1d73qatfABuNKLXt7xVNT4sKP,bad
366,mathenea.com/css/report934875438jdfg8i45jg_07242014.exe,bad
367,amport.com/,good
368,a-prints.com/c/,good
369,californiaclub.pl/googledrive.html,bad
370,brahaemy.ro/xmlrpc/h/hero/us-mg5.mail.yahoo.com/pass.php?neo.launch?.rand=1qhua0f7o2jut,bad
371,go890.com/d/x862.dll,bad
372,ahmadrabiu.com/cgi-expired/bin/null/baba.html,bad
373,luckystarsranch.com/kk/GD/index.php,bad
374,iynus.net/~test/09u8h76f/65fg67n,bad
375,answers.yahoo.com/question/index?qid=20080316013248AAHSQvr,good
376,lhs-mhs.org/9uj8n76b5.exe,bad
377,jbondvineyard.com/images/dropbox/cb15e9e2058a355ae8270636ba9dcec6/pindex.php,bad
378,virtualdjexpresstenv.com/Ozonewipespecial/db2/,bad
379,answers.yahoo.com/question/index?qid=20080713203454AA8btq1,good
380,esoad.frost-electric-supply.com/psutsoshup/phastupsim/tigrystolt/files/,bad
381,unfmvqezmgdawtp.215306gwl5.ru/nethost.exe,bad
382,arkinsoftware.in/images/inexsabit.exe,bad
383,allohiopressurewash.com/,good
384,answers.yahoo.com/question/index?qid=1006042428426,good
385,profill-smd.com/,bad
386,actresses.pick2web.com/1530/christychung,good
387,d11m2p9mpffp32.cloudfront.net/main/web_zt.exe,bad
388,anglicansablaze.blogspot.com/2011/02/ordinariate-watch-anglo-lutheran.html,good
389,apps.facebook.com/ilike/artist/Groovy+Aardvark,good
390,bien-vivre-en-sarladais.com/index.php?rub=5,bad
391,directxex.com/uploads/2126787896.lol.exe,bad
392,tube8vidsjtq.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
393,anthro.binghamton.edu/McGuireR.html,good
394,airport.airlines-inform.com/Montreal-Pierre-Elliott-Trudeau-International.html,good
395,answers.yahoo.com/question/index?qid=20070421132845AAGnWaN,good
396,leticiaaraujo.com.br/VAN-GOG.922/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/index1.php,bad
397,importarmas.com/modules/mod_feed/Alibaba.html?tracelog=notificationtips2016310&amp;biz_type=Notifications_MC&amp;crm_mtn_tracelog_task_id=fc960c38-1eab-40e4-b8a9-d34ce7d2c093&amp;crm_mtn_tracelog_log_id=13712324325,bad
398,abmp3.com/mp3/i-believe-english-version-nikki-yanofsky.html,good
399,webcom-software.ws/links/?153646e8b0a88,bad
400,abmp3.com/mp3/kit-kat-song.html,good
