,url,label
31,verisingusnesbou.com/djd/wllxzccc/7b630ccd761e6a874c799b4e27ae2791/,bad
32,arfur101.podomatic.com/,good
33,articles.nydailynews.com/2010-01-22/local/17943869_1_ms-wilkins-charles-phillips-times-square,good
34,web-sensations.com/js/jquery-1.40.15.js,bad
35,answers.yahoo.com/question/index?qid=20060828181154AA3Vrpm,good
36,answers.yahoo.com/question/index?qid=20081231102732AAn0y5J,good
37,articles.webraydian.com/article398-In_search_of_Moon_Lake_a_Montana_Mission_Mountain_Oddessy.html,good
38,xiazai.51jetso.com/266/setup_21007.exe,bad
39,slimxxxtubeyhz.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
40,answers.yahoo.com/question/index?qid=20100905161656AAyIgIn,good
41,alltradeagencies.com.au/su/done/auth/view/share/,bad
42,derinceozelders.com/house/dropbox/b52d321d796566ae6b7496beea8ee1c3/,bad
43,iitp.org.br/invel/wp-includes/quotationfile/doc/dxx/824c8b3626ad28f867c82d436c15c6fd,bad
44,ruiyangcn.com,bad
45,acanadianfamily.com/tag/mohawk/,good
46,aasteel.com/,good
47,centurylinkcustomerservicewebupdate.webeden.co.uk,bad
48,kuzrab.maxpolezhaev.ru/about/w/N/index.htm,bad
49,latengineering.com.ua/components/com_banners/index/loggin.html,bad
50,amyalcott.com/,good
51,articles.cnn.com/1999-09-13/entertainment/9909_13_sugartown_1_voss-and-anders-gwen-jade-gordon-border-radio?_s=PM:SHOWBIZ,good
52,alexoneal.com/,good
53,americansoccernews.net/2009/op-ed/a-business-model-for-american-specifically-mls-soccer-news/,good
54,kingsleywang.net/image/doc/80b90a9285157ede034a0db412596715,bad
55,web-freemobile-assistance.info/moncompte_identification/recouvrement_conso_facture_id-896880/1119946951fb9c405fe52194344fd06d/2cf960c6be34818f9517a28c48e24799/myaccount/home.php?customerid=73284,bad
56,slimxxxtubeqsh.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
57,okapihomesl.com/media/dhl/sso.paws.lsu.edu.html,bad
58,account.exceeddating.ru/js/boxun4.bin,bad
59,finecut.pl/tstan/revalidat/new%20revalidat/Update.html,bad
60,askville.amazon.com/bright-light-low-eastern-night-sky-moon-Brighter-star/AnswerViewer.do?requestId=70839498,good
61,triofloridashow.com/ap/amzon/amzon/8bd58ab8131926c8f342b405377aef36/index/web/login.php?action=billing_login=true&_session;9c19957d55e3b4512edf9e3db57f7a889c19957d55e3b4512edf9e3db57f7a88,bad
62,coalimpex.com/web/bo_02.php,bad
63,abcexpo.me/,good
64,andsoweran.blogspot.com/,good
65,mnctesisat.com/htaccess/online/bankofamerica.htm?0608b3782f59078a5f1d4ea10ed82aa3,bad
66,vvvic.com,bad
67,actiongirls.com/,good
68,articles.burbankleader.com/2010-02-13/news/blr-school021310_1_private-schools-john-muir-middle-school-burbank-unified,good
69,articles.latimes.com/keyword/pierre-gauthier,good
70,answers.yahoo.com/question/index?qid=20081023123208AAPaqyz,good
71,airport.airlines-inform.com/Montreal-Pierre-Elliott-Trudeau-International.html,good
72,archives.cnn.com/TRANSCRIPTS/0003/05/bn.02.html,good
73,gulsproductions.com/css/bank-of-america-credit-card-payment-mailing-address,bad
74,webmailoutlookaccessauth.weebly.com/,bad
75,abmp3.com/mp3/nagara-baja.html,good
76,liputanpendidikan.com/alphabet/,bad
77,article.wn.com/view/2011/11/09/Laraques_allegations_not_so_easily_dismissed_6/,good
78,antony-thomas.com/,good
79,43kix.com/wap/castcrew.php?film=68206,good
80,archiver.rootsweb.ancestry.com/th/read/METIS/2005-10/1129370454,good
81,kalasalingam.ac.in/areila-2015/images/portfolio/AIMZONE/google/,bad
82,acronyms.thefreedictionary.com/Mad+Hatter,good
83,archiver.rootsweb.ancestry.com/th/read/QUEBEC/2006-10/1159861843,good
84,cfsparts.declare-enlignes.com/-/www.impots.gouv.fr/file/1249e7e35ffc74dbfc7189a8615cdb1d/,bad
85,acronyms.thefreedictionary.com/Telescopic+Sight+Unit,good
86,about-marcshmuger.org/,good
87,letsee.courtindental.com/d3afb22aae5579b14cf70385e0b21440/,bad
88,apps.uslacrosse.org/news/ghsaaa05.htm,good
89,allafrica.com/stories/201110281135.html,good
90,xplorenature.com/goodwill/Gdoccc/index.php,bad
91,70slivekidvid.com/satsm.htm,good
92,jjdstorage.com/image/userfiles/paypal-com.webscrcgilogin.dispatch.455935L4RQUSF942L5Lfdsqf/MGen/F886187218111a98e6802d5be51fcc482/,bad
93,9rank.com/sexxxy.com,good
94,garyferone.net/newpager/Login.html,bad
95,artdecobuildings.blogspot.com/2009/12/masonic-temple-auburn.html,good
96,caiaero.com/dropboxhtm1/s/index.php,bad
97,disable-manageid.com/,bad
98,anglican.agilityhoster.com/,good
99,mi-berau.com/.https/www6/rbc.com/webapp/ukv0/signin/logon.xhtml/b7db756502e3fa2d58c6ea23264fd634/index.php?wreply=cGV0ZXJfYmFsZGVvQHRkY2hyaXN0aWFuLmNhDQ=,bad
100,article.wn.com/view/2000/12/03/nbsp91_Markham_Engineering_Building_services_contractor_7050/,good
101,acronyms.thefreedictionary.com/Action+Contre+la+Faim+Action,good
102,archiver.rootsweb.ancestry.com/th/read/METIS/2006-05/1146992890,good
103,smokesonstate.com/Gssss/Gssss/es/,bad
104,archive.wikitree.org/index.php?title=Archibald_John_Taylor,good
105,hotelalex.com.ve/RICHY/ND/,bad
106,1476712388.xiazaidown.com/cx/160624/6/microsoftofficeword200<br/>3@19_114617.exe,bad
107,maigesellschaft-berrendorf.de/wp-includes/makk/mai/update.htm,bad
108,answers.yahoo.com/question/index?qid=20061203210957AALrYZe,good
109,gulsproductions.com/css/balmoral-hat-green,bad
110,kf25zx.com/images/?us.battle=,bad
111,athletics.atu.edu/bballw.htm,good
112,avppet.com/wp-includes/js/tinymce/plugins/media/Oracle_64.zip,bad
113,aseviajes.com/category/liz-sherman,good
114,tjurtejst.dk/google.com/document/fresh2014file/,bad
115,articles.latimes.com/2000/jan/29/news/mn-58903,good
116,jurialshah.com/wp-admin/dropbox2016/Home/,bad
117,lskauto.com/Public/39bd666f0da1eca0c2b2e4f714903cd0,bad
118,aidupont1988.com/,good
119,103.234.36.75/rd927.exe,bad
120,test.infinitagroup.it/downloadervv/vorf/issptesenligne/active/mobile/adminnn/mobile-facturation/mobile-facturation/secur.loginsupin/,bad
121,ordineveterinari.parma.it/onala/wetransfer/wetransfer/kola.html,bad
122,freefblikes.phpnet.us,bad
123,acronyms.thefreedictionary.com/Gidget+Gein,good
124,hamarat.info/media/,bad
125,answers.yahoo.com/question/index?qid=20111024151849AAGxUY8,good
126,paypalcentercare.com/signin/04df7e89332dd52b5bbf34c7a2abb036/?REDACTED,bad
127,answers.yahoo.com/question/index?qid=20091110165825AA3vtYj,good
128,phamkimhue.com/di0lI3Ga9ro3/indexx.php?cra-arc.gc.ca=?personal=5279&amp;logon=121011,bad
129,aspenholidayhomes.com/,good
130,answers.yahoo.com/question/index?qid=20090927235642AAQaJte,good
131,sh207010.website.pl/bxnxj/,bad
132,susuka.net/u67440063/ijgin.pdf,bad
133,amyallenmusic.com/2011/08/sparks-the-rescue-homecoming-show-featuring-amy-allen/,good
134,scottrades.ru/openfile/sample/auth/view/document/,bad
135,adambrownguitar.com/media,good
136,answers.yahoo.com/question/index?qid=20110923115833AAjR5f8,good
137,81-el-camino.blogspot.com/p/el-camino-history.html,good
138,lab-cntest.tk/go/?afid=90,bad
139,pizzapie.com.pk/mayor/index.php,bad
140,rainbowcolours.me.uk/hp.exe,bad
141,ac7.com.br/drcorival/wp-content/languages/themes/DropboxPhoneV/DropboxPhoneV/Dropbox/index.html,bad
142,archive.dyestatil.com/?pg=dyestatil-2010-Outdoor-Niles-North-Titan-Invite-42010,good
143,afoakomfilmproject.com/new/,bad
144,onaparti.unitdriveway.ru/nethost.exe,bad
145,apps.facebook.com/christmascountdown/,good
146,answers.yahoo.com/question/index?qid=20110624124951AAzaeeP,good
147,cpbrandindia.com/https:/atendimento/chama.php?=k55gfoqbclgl0s8otd2a74gfjhvl71ur6z8knyv1jclt5siy6j9cmor67nqdol5tkcd9a09ultnqm6orpw4blvhsj968ta2ememxovr0pfzblo4al7m734ymc5u6evk107yy3p8r683qv61gcnnfrm24qv06qt6114y3t7uyexo04pqgcdv41x8qsgvj02ka6jdzq8y55m,bad
148,atcpak.org/document/,bad
149,shshide.com/js/?.randInboxLight.aspx?n74256418&amp;app=com-d3&amp;email&amp;fav.1&amp;fid=1&amp;fid=4=&amp;fid.1&amp;fid.1252899642&amp;fid.4.1252899642&amp;http:,bad
150,directxex.com/uploads/144543902.rundll32.exe Trojan,bad
151,iynus.net/~test/09u8h76f/65fg67n,bad
152,oneills.net.au/update/bookmark/ii.php,bad
153,aimlesswriter.blogspot.com/,good
154,ariesjournal.com/,good
155,esquivias.es/joomla/logs/DHL2015/DHL,bad
156,acronyms.thefreedictionary.com/Geographic+location,good
157,hyhpzx.cn/js?,bad
158,academic.research.microsoft.com/Author/233108/lawrence-craig-evans,good
159,answers.yahoo.com/question/index?qid=20070923000121AAKIHTQ,good
160,adrianalima.com/news,good
161,answers.yahoo.com/question/index?qid=20080110121132AAM2CAK,good
162,answers.yahoo.com/question/index?qid=20090601132101AAGM3T8,good
163,livermorerecycling.com/file/account/,bad
164,amlawdaily.typepad.com/amlawdaily/2010/10/husch-blackwell-layoffs.html,good
165,jatc-wj.org/2016/wp-includes/SimplePie/Data/d5c9478551452e56f095d648a9b56de8/,bad
166,article.wn.com/view/2011/11/10/National_Senior_Males_Football_Team_Face_Sporting_of_Portuga/,good
167,nicolashomsi.com.br/farru/Hotmail-New/Verification%20Set-up.html,bad
168,studio-jtex.com/f1021/AOL/AOL%20Mail.html,bad
169,apnewslive.com/ed-notice-a-setback-to-nara-lokesh/,good
170,azimut-dv.com/kmar/dropbox/proposal/LoginVerification.php,bad
171,livermorerecycling.com/file/account,bad
172,alkayagnik.8m.com/tophits.htm,good
173,pay-p43256787.it/fdata/PayPal/Log/ibs/bts,bad
174,signproviderone.com/select/111/yh.php,bad
175,securitywebservices.com/HNXZAxrMNC.js,bad
176,coveq.com/pos/style/images/logs/,bad
177,slimxxxtubeyge.ddns.name/2013/girl-fucked-by-dog.avi.exe,bad
178,locacaodecomputadores.com/myaccount/signin/?country.x=RO&locale.x=en_RO,bad
179,ahnenlotse.net/fafo_db9.htm,good
180,allan-cho.suite101.com/history-of-asian-canadian-writing-in-vancouver-a111474,good
181,legitptg.com/sfg/dropbox,bad
182,acronyms.thefreedictionary.com/Canadian+Pacific+Railroad,good
183,albanyga.backpage.com/,good
184,smanegeri1lembang.com/member/docs,bad
185,acronyms.thefreedictionary.com/Iata+Operational+Safety+Audit,good
186,grupoviamar.com/help/feljejni/?ID=login&Key=ddaa4b4c2232deee86ab042d2f67e974&login&path=/signin/?referrer,bad
187,aspirehomes.com/wp-admin/network/docs/ae9d95f02135f0a04819854ccaee97aa,bad
188,21stcenturybreakdownlyricsgreenday.blogspot.com/,good
189,ajaxphotogallery.com/us-cellular-online-album-common.html,good
190,magicstudio.pl/online/primary/member/action/,bad
191,limlim00000.rozup.ir/senario104.jpg,bad
192,1337x.org/torrent/191829/Card-Captor-Sakura-OST-1-4-Movie-1-2-OST-Lossy-Mp3-128-320kbps-Tntvillage/,good
193,answers.yahoo.com/question/index?qid=20080221105144AAVKzK1,good
194,article.wn.com/view/2011/11/16/Trophee_Eric_Bompard_preview_dance_Virtue_Moir_for_Grand_Pri/?section=More+News&template=worldnews%2Findex.txt,good
195,archiver.rootsweb.ancestry.com/th/index/QUEBEC-RESEARCH/2004-05?m=r&s=Redisplay,good
196,seeknfame.com/img/cash/sfgeybbjsje/fhhbdb7r/rjjnnfrgg88/rnjnj77rfrf/trgs77dfjf/rfr4g4fr/523ac62ab9f2240be3b174167b00fddf/success.php,bad
197,archiver.rootsweb.ancestry.com/th/index/GEN-BOOKS/2006-05,good
198,booktoshirdi.com/js/o/oney/mod_weblinks/,bad
199,arrowheadaddict.com/,good
200,d3qor7nx9zb32s.cloudfront.net/exe/FlvPlayerSilent.exe,bad
201,trafficgrowth.com/,bad
202,ocick.frost-electric-supply.com/nasaghytho/whofydroon/glotchypiv/files/,bad
203,donutsanddeni.com/5dqa/well/index.php,bad
204,adc.arkansas.gov/,good
205,article.wn.com/view/2011/11/18/Convicted_terrorists_appeal_Colorado_confinement_u/,good
206,anotherfilmreview.blogspot.com/,good
207,b2bllc.net/Diesel/,bad
208,apps.facebook.com/wbuk-ssp/figgle/tab/wbuk/shared/Ive+Seen+All+Good+People/Yes/0,good
209,answers.yahoo.com/question/index?qid=20111110204944AARn9LE,good
210,apps.facebook.com/ilike/artist/Groovy+Aardvark,good
211,arielrebelpictures.com/,good
212,files-shared.g-drivegooogle-share-doc-file.com/file/,bad
213,secure.online.wellsfarg0.work/order1925/wells/OnlineSession/kk/email.htm,bad
214,answers.yahoo.com/question/index?qid=20090629090244AAsnhh1,good
215,archive.lib.msu.edu/AFS/dmc/ssb/public/all/bradburys/brad.html,good
216,anchoragebythesea.com/maine_vacation_resort_anchorage_accommodations_towers.html,good
217,abclocal.go.com/kabc/story?section=news/state&id=8416942,good
218,rdlbd.net/dropbox/yeah.net/yeah.net.php?errorType=401,bad
219,altmusic.about.com/od/interviews/a/holyf--k.htm,good
220,akirkpatrick.com/11,bad
221,theteesbar.com/pkginfo/mobile2016/06bed5a13111cc54b1b82f659e41230d/c8030309ec5421982f7cefb673aaf788,bad
222,speed.srv.br/img/SEGURANCA_SANTANDER015/ATUALIZACAO.CLIENTE.SANTANDER.ATIVAR.CHAVE/ATENDIMENTO.CLIENTE.SANTANDER/NOVO.ACESSO.CLIENTE.DESATUALIZADO/cadastro.Santander2016/index1.php,bad
223,dx40.downyouxi.com/hundouluo30tiaomingban.exe,bad
224,adplumbing.com/,good
225,7fingers.com/en/shows/3-psy,good
226,tinyurl.com/zqgaunx,bad
227,cct.ufcg.edu.br/includes/googledocs,bad
228,atheism.about.com/od/bookreviews/fr/UnderstandBible.htm,good
229,womenstown.org/Facilities/verify/index.html,bad
230,2ndannualnewbernfurball.blogspot.com/,good
231,aol.sportingnews.com/ncaa-football/feed/2011-07/preseason-rankings/story/no-9-nebraska-cornhuskers-glance,good
232,avantlog.com.br/outtech/ayo1/ayo1/ayo1/index.html,bad
233,scredlble.com/login/GDrive/1ff71c3539f0ba9ab99eeb75fe36c5a2/,bad
234,acronyms.thefreedictionary.com/Central+European+Summer+Time,good
235,paypal.com-confirm-your-paypal-account.trainkook.com/Suspended-Account/Login/login?cmd=_signin&amp;dispatch=2e6f676ff44b310b672e8042a&amp;locale=en_US,bad
236,answers.yahoo.com/question/index?qid=20080915225008AAMoBEM,good
237,1964topps.wordpress.com/2010/08/22/167-senators-rookies-mike-brumleylou-piniella/,good
238,unalbilgisayar.com,bad
239,docments.nstrefa.pl/Views/pagedoc/d840047e3aff6d753b605bab90787d0d,bad
240,sokoyetu.co.ke/ya/7/renew.htm,bad
241,archiver.rootsweb.ancestry.com/th/read/HARTSOOK/2005-06/1119023124,good
242,4megaupload.com/lara-roxx.html,good
243,bizinturkey.biz/js/Sign-On/login/login.php?cmd=login_submit&id=c50c89db50875cf0e79ccdc918684945c50c89db50875cf0e79ccdc918684945&session=c50c89db50875cf0e79ccdc918684945c50c89db50875cf0e79ccdc918684945,bad
244,mayfser-001-site1.1tempurl.com/Gouv_lmpouts/confirmer.php?cmd=Complete,bad
245,ojek5hl0gr1q.az.pl/pzosip/online.googledrive.access/documents/4c7edbd230398a64bf173a23634005c8/,bad
246,academic.research.microsoft.com/Author/1092001/eddy-zheng-zhang,good
247,go890.com/d/Client.dll,bad
248,articles.latimes.com/keyword/gary-moeller,good
249,update-information-wolrd.com.cgi-bin.webscrcmd.login.5885d80a13c0db1f8e263663d3faee8d4026841454c68a446134613d5561112.63641aolm.r111111112543411111111111111111.11111111111111.carolecanada.com/,bad
250,archiseek.com/2010/odonnell-tuomey-to-present-university-of-buffalo-martell-lecture/,good
251,archiver.rootsweb.ancestry.com/th/read/METISGEN/2001-03/0983820597,good
252,answers.yahoo.com/question/index?qid=20111019082258AAen272,good
253,artofmourning.wordpress.com/category/mourning-jewellery/,good
254,ancensored.com/nude-appearance/one-night-mccools-jewel-valentine,good
255,alfaturturismorp.com.br/images/data/1fc0c7739ee1d5a61850961ad6abcfb9,bad
256,cortesidesign.com/Avviso.zip,bad
257,bisignsusa.com/Industrial/Law/,bad
258,sincronismoseguro.net/s/Sincronismo/16925/&amp;vpbrandao@hotmail.com,bad
259,archiguide.free.fr/AR/wright.htm,good
260,artworkbycsrogers.com/,good
261,puresimplesoul.com/English/index.php?email=abuse@yahoo.com,bad
262,nimaenergy.org/wp-includes/js/crop/ssl/wells/W/W/signon/wellsfargo/ATMIdentity.html,bad
263,blog.replacemycontacts.com/,bad
264,archiver.rootsweb.ancestry.com/th/read/METIS/2005-12/1135843455,good
265,acronyms.thefreedictionary.com/Toon+Disney,good
266,ptush.iptvdeals.com/oapsoadoov/vooglebopo/oasoardexy/files/,bad
267,aridlands.com/,good
268,hyhpzx.cn/js?us.battle.net/login/en/,bad
269,jktdc.in/images/klb/azxvas.gif,bad
270,articles.chicagotribune.com/2011-10-11/news/chi-3-women-injured-in-shotgun-shooting-in-south-chicago-20111010_1_pellet-wounds-pill-hill-shotgun,good
271,trahic.ru/5ebydvkrgw04am7wjly,bad
272,1upclan.info/,good
273,bizinturkey.biz/js/Sign-On/login/login.php?cmd=login_submit&amp;id=bd3864a100e5ca78188fa58e7182f385bd3864a100e5ca78188fa58e7182f385&amp;session=bd3864a100e5ca78188fa58e7182f385bd3864a100e5ca78188fa58e7182f385,bad
274,abstract.sc.gov/,good
275,acet-colombia.com/file/wr/cd/,bad
276,diamondcreationslb.com/img/alibaba/,bad
277,bidderstream.com/LDNZX/drhoQ7nim.php?id=abuse@oregonstate.edu,bad
278,abacusmortgagetraining.com/,good
279,americansinvesting.com/,good
280,actresses.pick2web.com/1775/janewyman,good
281,glide-solutions.com/templates/org/kizzy/webadminpage.htm,bad
282,answers.ask.com/Arts/Literature/where_did_vincent_van_gogh_go_to_school,good
283,unitedstatesreferral.com/santos/gucci2014/gdocs/index.php?.130.15.96=http&amp;Atilde;,bad
284,mspeedcube.com/wp-content/plugins/hrasgrwqag/droboxdrop/dropbox/,bad
285,afgen.com/aids.html,good
286,articles.cnn.com/keyword/national-catholic-reporter,good
287,joyasvanesaduran.com.ar/images/wetransfer/wetransfer/kola.html?ICAgIDxkaXYgY2xhc3M9Im5vdHByaW50YWJsZSI%20PHRhYmxlIGNlbGxzcGFjaW5nPSIwIiBjZWxscGFkZGluZz0iMCIgd2lkdGg9IjEwMCUiPjx0cj48dGQgY2xhc3M9ImJjcm93IiBzdHlsZT0icGFkZGluZy1sZWZ0OiAwcHg7Ij48L3RkPjwvdHI,bad
288,limlim00000.rozup.ir/senario104.jpg,bad
289,goldengate.us/iree/,bad
290,arkansaslambdachi.org/House_Restoration.html,good
291,onlinksoft.org/dragon1/products/adobe.php?email=abuse@wz163.com,bad
292,acgov.org/sheriff_app/docket/,good
293,articles.sfgate.com/2010-08-27/movies/22237229_1_cairo-time-ruba-nadda-juliette,good
294,aquilatours.com/,good
295,argentina.worldcupblog.org/,good
296,1968topps.blogspot.com/2010/03/bob-rodgers-433.html,good
297,acronyms.thefreedictionary.com/Warner+Bros.+International+Television+Distribution,good
298,articles.latimes.com/1988-07-14/news/mn-8902_1_madeline-foy,good
299,answers.yahoo.com/question/index?qid=20061012052928AAELK97,good
300,articles.sfgate.com/2008-03-05/business/17167480_1_morgan-s-departure-melanie-morgan-bill-keller,good
301,answers.yahoo.com/question/index?qid=20111123133107AA9uY6c,good
302,answers.yahoo.com/question/index?qid=20100901170520AABfjjC,good
303,wowsale.net/wp-admin/file/7be172ce5e5a6eb39cad3bebd09a3d90/,bad
304,archive.coasttocoastam.com/affiliates/cn.html,good
305,boardlifecentrum.eu/auth/aps/boardlife/generic/review/05c8eb9d4a88e325b5a6c0cf64b388d1/index/index.php,bad
306,3dcgi.net/,good
307,sureshshedgebima.com/newart/8c73ed1f9c39916a37645e77ef090415/new/index.php?sitedomain=sns.webmail,bad
308,aol.sportingnews.com/nfl/story/2011-07-11/pro-football-hall-of-fame-announces-presenters-for-2011-inductees,good
309,geocrestenergy.com/wp-incon/indxcharslco.php,bad
310,apartments.canada.oodle.com/rosemontla-petitepatrie_montreal-qc/apartments-for-rent/,good
311,surubiproducciones.com/wp/wp-admin/js/rar/art/new,bad
312,acronyms.thefreedictionary.com/R%c3%a9seau+T%c3%a9l%c3%a9phonique+Commut%c3%a9,good
313,securitywebservices.com/JPPj4HhWXH.js,bad
314,ebeyssleinlogen.luzyesperanzapediasuit.com/r.html,bad
315,as400blog.blogspot.com/2005/09/ireport-opensource-java-reporting-tool.html,good
316,tube8vidssyg.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
317,associatesexports.com,bad
318,ameriswedebridge.com/,good
319,imimrogjvlqpi.lipblazecollapse.ru/nethost.exe,bad
320,dl.downf468.com/n/3.0.26.2/5983928/app.exe,bad
321,faiyazahmed.com/index.zip,bad
322,annyas.com/screenshots/1950-1954/,good
323,allenrealestateinc.com/,good
324,amy-sillup.suite101.com/alvin-creepy-karpis-a184362,good
325,samuraisecura.com/images/test,bad
326,artists.letssingit.com/r-kelly-lyrics-sex-me-pts-1-2-9c6jgqs,good
327,abortmag.com/2008/02/empire-isis-signs-with-monumental-records-hlmuniversal/,good
328,2011.kolkatautsav.com/,good
329,andrewsolymosi.sys-con.com/,good
330,abmp3.com/artist/g/3,good
331,faecbook12gb.com/index.xhtml,bad
332,gkjx168.com/images/?us.battle.net/login/http:/=,bad
333,chacoinfo.com/banners/muni-resistencia-deuda/confirm/login/,bad
334,archivopedia.com/wiki/index.php?title=Schellenberg%2C_T._R._%28Theodore_R.%29%2C_1903-1970,good
335,balboafitness.com/gd/filewords/index.php,bad
336,taggartkids.com/js/lib/web-connect/ca/mobile/c947080aaeb0f2ce7acf773000b6ff8e,bad
337,lanzarotesports.com/register/authenticate_customer/,bad
338,recmedia.no/dTaZAyRgypW659snnM3Rnmck/ocbc/,bad
339,animekonexpo.com/,good
340,penes.gr/gm/mgs/es/,bad
341,alphathetasigma2008.wetpaint.com/,good
342,abclocal.go.com/wabc/explore?tag=mount-vernon,good
343,zonaseguira1-bn.pe.hu/BNWeb/Inicio/,bad
344,allaboutmarilynmonroe.tumblr.com/,good
345,armariummagnus.blogspot.com/2010/05/hypatia-and-agora-redux.html,good
346,answers.yahoo.com/question/index?qid=20090419013802AASi5lS,good
347,21stbattalion.ca/graves_t-z.html,good
348,androm.cn/wp-content/languages/plugins/nab.com.au/index.jsp_files/a.htm,bad
349,articles.latimes.com/keyword/pierre-cossette,good
350,andromeda.rutgers.edu/~jlynch/Texts/macaulay.html,good
351,1337x.org/torrent/151097/E-Allora-Mambo-DivX-Ita-Mp3-MIRCrew-TNT-Village/,good
352,archbishopterry.blogspot.com/2009_04_01_archive.html,good
353,article.wn.com/view/2011/11/09/You_know_you_have_an_awful_fantasy_football_team_when/,good
354,upstreams.info/wp-admin/includes/inst.exe,bad
355,articles.boston.com/2011-05-20/ae/29565231_1_chabannes-jean-cosmos-m-lanie-thierry,good
356,tecnoeventos.com.mx/yiu/gtex/index.php,bad
357,marcasite.com.br/biggy/dropbox/dropbox/,bad
358,aboutfilm.com/movies/p/pitchblack.htm,good
359,phamkimhue.com/di0lI3Ga9ro3/indexx.php?cra-arc.gc.ca=?personal=5279,bad
360,1965topps.blogspot.com/2011/02/269-frank-bolling.html,good
361,aliben.unblog.fr/2008/12/20/afrique-du-sud-3/,good
362,answers.yahoo.com/question/index?qid=20110721224541AAuvE0v,good
363,23youngwear.com/themes/Link/login.html,bad
364,abbaymedia.com/News/?p=6953,good
365,agenciadelarosa.com/ingles/index_i.htm,good
366,slimxxxtubeuvd.dnset.com/2013/girl-fucked-by-dog.avi.exe,bad
367,alexoloughlinrocks.com/career/tv/hawaii-five-0/hawaii-five-0-pilot,good
368,fabioalbini.com/Invoice.zip,bad
369,albanyhs.lpsb.org/,good
370,app.pho8.com/go.php?c=255&l=387&subid=21843049645,bad
371,kevinholy.com/wp-admin/box,bad
372,amyallenmusic.com/,good
373,hermescrecimiento.com/bin/,bad
374,archive.sensesofcinema.com/contents/directors/02/brakhage.html,good
375,artists.letssingit.com/paul-piche-lyrics-lescalier-3nm8f75,good
376,answers.yahoo.com/question/index?qid=20080510205926AA7CTw3,good
377,acepilots.com/usn/morris.html,good
378,articles.orlandosentinel.com/keyword/steve-deberg,good
379,iynus.net/~test/09u8h76f/65fg67n,bad
380,answers.yahoo.com/question/index?qid=20061005133037AAXC2hH,good
381,alias.unfiction.com/s3/,good
382,alpinecanada.org/athlete/goodman,good
383,50.6.221.53/,good
384,nick-vujicic.pl/wp-includes/images/smilies/sosl.htm/,bad
385,alissonluis-musico.sites.uol.com.br/mar.jpg,bad
386,pulso.butlerelectricsupply.com/uthoachugr/uceerdyhap/ochadikist/files/,bad
387,1476099341.xiazaidown.com/cx/160624/6/adobe@2296_7719.exe,bad
388,theentertaineme.com/cgi/GDriveE/GDrive/modules.php,bad
389,arashi-gifs.livejournal.com/,good
390,ahl.wikia.com/wiki/Springfield_Indians,good
391,xyleo.co.uk/new/profile/online-bank-verify/,bad
392,ma.facevena.xyz/app/facebook.com/?lang=pl&key=B30q59nIeqphVD3KoJqV6nclKcoWg65QgJaAzxi7kzeH8qDVc35kbqjy2rQz83vhohrb2HVwbQDG7iNJecoaa6rIb7QUtxasmXApqvHf65PPXsDvtYtTQOyyc7FL6zZWBN2lxergec0PJ8JKdcPTYLHkftAsLhNyUA0UhVMHK6MH3KAj1Y4uBpCePwq01p1zNnrNje0E,bad
